X=108.340 Y=-39.288 Z=32.119,X=0.976 Y=0.000 Z=-0.220,X=0.904 Y=0.834
X=106.257 Y=-60.432 Z=43.312,X=0.984 Y=-0.197 Z=0.000,X=0.915 Y=0.804
X=105.652 Y=-39.288 Z=26.636,X=0.724 Y=0.000 Z=-0.685,X=0.896 Y=0.834
X=106.257 Y=-60.432 Z=32.119,X=0.953 Y=-0.189 Z=-0.220,X=0.901 Y=0.807
X=100.089 Y=-80.764 Z=43.312,X=0.921 Y=-0.386 Z=0.000,X=0.906 Y=0.774
X=103.621 Y=-59.908 Z=26.636,X=0.717 Y=-0.142 Z=-0.685,X=0.894 Y=0.808
X=91.987 Y=-39.288 Z=19.426,X=0.252 Y=0.000 Z=-0.969,X=0.876 Y=0.834
X=90.219 Y=-57.242 Z=19.426,X=0.252 Y=-0.047 Z=-0.969,X=0.875 Y=0.812
X=97.606 Y=-79.735 Z=26.636,X=0.669 Y=-0.276 Z=-0.685,X=0.886 Y=0.782
X=100.089 Y=-80.764 Z=32.119,X=0.898 Y=-0.370 Z=-0.220,X=0.893 Y=0.779
X=90.074 Y=-99.501 Z=43.312,X=0.835 Y=-0.559 Z=0.000,X=0.892 Y=0.747
X=87.839 Y=-98.008 Z=26.636,X=0.606 Y=-0.402 Z=-0.685,X=0.873 Y=0.759
X=90.074 Y=-99.501 Z=32.119,X=0.811 Y=-0.543 Z=-0.220,X=0.880 Y=0.754
X=76.595 Y=-115.925 Z=43.312,X=0.709 Y=-0.709 Z=0.000,X=0.872 Y=0.723
X=76.477 Y=-90.416 Z=19.426,X=0.213 Y=-0.142 Z=-0.969,X=0.857 Y=0.770
X=76.595 Y=-115.925 Z=32.119,X=0.693 Y=-0.693 Z=-0.220,X=0.862 Y=0.733
X=60.172 Y=-129.404 Z=43.312,X=0.559 Y=-0.835 Z=0.000,X=0.848 Y=0.703
X=74.695 Y=-114.025 Z=26.636,X=0.512 Y=-0.512 Z=-0.685,X=0.856 Y=0.738
X=60.172 Y=-129.404 Z=32.119,X=0.543 Y=-0.811 Z=-0.220,X=0.840 Y=0.715
X=65.032 Y=-104.362 Z=19.426,X=0.181 Y=-0.181 Z=-0.969,X=0.842 Y=0.752
X=58.678 Y=-127.169 Z=26.636,X=0.402 Y=-0.606 Z=-0.685,X=0.835 Y=0.721
X=41.434 Y=-139.419 Z=32.119,X=0.370 Y=-0.898 Z=-0.220,X=0.815 Y=0.702
X=41.434 Y=-139.419 Z=43.312,X=0.386 Y=-0.921 Z=0.000,X=0.820 Y=0.688
X=21.102 Y=-145.587 Z=43.312,X=0.197 Y=-0.984 Z=0.000,X=0.791 Y=0.680
X=51.086 Y=-115.807 Z=19.426,X=0.142 Y=-0.213 Z=-0.969,X=0.825 Y=0.738
X=21.102 Y=-145.587 Z=32.119,X=0.189 Y=-0.953 Z=-0.220,X=0.788 Y=0.693
X=-0.019 Y=-147.667 Z=43.312,X=0.000 Y=-1.000 Z=0.000,X=0.760 Y=0.676
X=35.176 Y=-124.312 Z=19.426,X=0.094 Y=-0.236 Z=-0.969,X=0.805 Y=0.727
X=40.405 Y=-136.936 Z=26.636,X=0.276 Y=-0.669 Z=-0.685,X=0.812 Y=0.708
X=-0.019 Y=52.739 Z=19.426,X=0.000 Y=0.252 Z=-0.969,X=0.760 Y=0.951
X=17.912 Y=-129.548 Z=19.426,X=0.047 Y=-0.252 Z=-0.969,X=0.783 Y=0.720
X=-0.019 Y=-131.314 Z=19.426,X=0.000 Y=-0.252 Z=-0.969,X=0.760 Y=0.718
X=20.578 Y=-142.951 Z=26.636,X=0.142 Y=-0.717 Z=-0.685,X=0.787 Y=0.701
X=-0.019 Y=-147.667 Z=32.119,X=0.000 Y=-0.976 Z=-0.220,X=0.760 Y=0.690
X=-0.019 Y=-144.979 Z=26.636,X=0.000 Y=-0.724 Z=-0.685,X=0.760 Y=0.698
X=-20.616 Y=-142.951 Z=26.636,X=-0.142 Y=-0.717 Z=-0.685,X=0.733 Y=0.701
X=-40.443 Y=-136.936 Z=26.636,X=-0.276 Y=-0.669 Z=-0.685,X=0.708 Y=0.708
X=-17.950 Y=-129.548 Z=19.426,X=-0.047 Y=-0.252 Z=-0.969,X=0.737 Y=0.720
X=-35.214 Y=-124.312 Z=19.426,X=-0.094 Y=-0.236 Z=-0.969,X=0.715 Y=0.727
X=-51.124 Y=-115.807 Z=19.426,X=-0.142 Y=-0.213 Z=-0.969,X=0.695 Y=0.738
X=-106.295 Y=-18.144 Z=54.505,X=-0.953 Y=0.189 Z=0.220,X=-0.381 Y=0.862
X=-108.377 Y=-39.288 Z=43.312,X=-1.000 Y=0.000 Z=0.000,X=-0.398 Y=0.834
X=-106.295 Y=-18.144 Z=43.312,X=-0.984 Y=0.197 Z=0.000,X=-0.395 Y=0.865
X=-100.127 Y=2.188 Z=43.312,X=-0.921 Y=0.386 Z=0.000,X=-0.386 Y=0.895
X=-108.377 Y=-39.288 Z=54.505,X=-0.976 Y=0.000 Z=0.220,X=-0.384 Y=0.834
X=-106.295 Y=-60.432 Z=43.312,X=-0.984 Y=-0.197 Z=0.000,X=-0.395 Y=0.804
X=-100.127 Y=2.188 Z=54.505,X=-0.898 Y=0.370 Z=0.220,X=-0.373 Y=0.890
X=-106.295 Y=-60.432 Z=54.505,X=-0.953 Y=-0.189 Z=0.220,X=-0.381 Y=0.807
X=-100.127 Y=-80.764 Z=43.312,X=-0.921 Y=-0.386 Z=0.000,X=-0.386 Y=0.774
X=-90.112 Y=20.926 Z=54.505,X=-0.811 Y=0.543 Z=0.220,X=-0.359 Y=0.915
X=-90.112 Y=20.926 Z=43.312,X=-0.835 Y=0.559 Z=0.000,X=-0.371 Y=0.922
X=-100.127 Y=-80.764 Z=54.505,X=-0.898 Y=-0.370 Z=0.220,X=-0.373 Y=0.779
X=-90.112 Y=-99.501 Z=43.312,X=-0.835 Y=-0.559 Z=0.000,X=-0.371 Y=0.747
X=-76.633 Y=37.349 Z=54.505,X=-0.693 Y=0.693 Z=0.220,X=-0.341 Y=0.936
X=-76.633 Y=37.349 Z=43.312,X=-0.709 Y=0.709 Z=0.000,X=-0.351 Y=0.946
X=-90.112 Y=-99.501 Z=54.505,X=-0.811 Y=-0.543 Z=0.220,X=-0.359 Y=0.754
X=-76.633 Y=-115.925 Z=43.312,X=-0.709 Y=-0.709 Z=0.000,X=-0.351 Y=0.723
X=-60.210 Y=50.828 Z=54.505,X=-0.543 Y=0.811 Z=0.220,X=-0.320 Y=0.954
X=-60.210 Y=50.828 Z=43.312,X=-0.559 Y=0.835 Z=0.000,X=-0.327 Y=0.966
X=-76.633 Y=-115.925 Z=54.505,X=-0.693 Y=-0.693 Z=0.220,X=-0.341 Y=0.733
X=-60.209 Y=-129.404 Z=43.312,X=-0.559 Y=-0.835 Z=0.000,X=-0.327 Y=0.703
X=-41.472 Y=60.844 Z=54.505,X=-0.370 Y=0.898 Z=0.220,X=-0.295 Y=0.967
X=-41.472 Y=60.844 Z=43.312,X=-0.386 Y=0.921 Z=0.000,X=-0.300 Y=0.980
X=-60.209 Y=-129.404 Z=54.505,X=-0.543 Y=-0.811 Z=0.220,X=-0.320 Y=0.715
X=-41.472 Y=-139.419 Z=43.312,X=-0.386 Y=-0.921 Z=0.000,X=-0.300 Y=0.688
X=-74.733 Y=-114.025 Z=59.988,X=-0.512 Y=-0.512 Z=0.685,X=-0.336 Y=0.738
X=-41.472 Y=-139.419 Z=54.505,X=-0.370 Y=-0.898 Z=0.220,X=-0.295 Y=0.702
X=-21.140 Y=-145.587 Z=43.312,X=-0.197 Y=-0.984 Z=0.000,X=-0.271 Y=0.680
X=-58.716 Y=-127.169 Z=59.988,X=-0.402 Y=-0.606 Z=0.685,X=-0.315 Y=0.721
X=-87.877 Y=-98.008 Z=59.988,X=-0.606 Y=-0.402 Z=0.685,X=-0.353 Y=0.759
X=-76.515 Y=-90.416 Z=67.198,X=-0.213 Y=-0.142 Z=0.969,X=-0.337 Y=0.770
X=-97.644 Y=-79.735 Z=59.988,X=-0.669 Y=-0.276 Z=0.685,X=-0.365 Y=0.782
X=-65.070 Y=-104.362 Z=67.198,X=-0.181 Y=-0.181 Z=0.969,X=-0.322 Y=0.752
X=-103.659 Y=-59.908 Z=59.988,X=-0.717 Y=-0.142 Z=0.685,X=-0.373 Y=0.808
X=-85.020 Y=-74.506 Z=67.198,X=-0.236 Y=-0.094 Z=0.969,X=-0.347 Y=0.790
X=-105.690 Y=-39.288 Z=59.988,X=-0.724 Y=0.000 Z=0.685,X=-0.376 Y=0.834
X=-51.124 Y=-115.807 Z=67.198,X=-0.142 Y=-0.213 Z=0.969,X=-0.304 Y=0.738
X=-90.256 Y=-57.242 Z=67.198,X=-0.252 Y=-0.047 Z=0.969,X=-0.354 Y=0.812
X=-35.214 Y=-124.312 Z=67.198,X=-0.094 Y=-0.236 Z=0.969,X=-0.284 Y=0.727
X=-92.025 Y=-39.288 Z=67.198,X=-0.252 Y=0.000 Z=0.969,X=-0.356 Y=0.834
X=-103.659 Y=-18.668 Z=59.988,X=-0.717 Y=0.142 Z=0.685,X=-0.373 Y=0.861
X=-90.257 Y=-21.334 Z=67.198,X=-0.252 Y=0.047 Z=0.969,X=-0.354 Y=0.857
X=-97.644 Y=1.159 Z=59.988,X=-0.669 Y=0.276 Z=0.685,X=-0.365 Y=0.887
X=-76.515 Y=11.841 Z=67.198,X=-0.213 Y=0.142 Z=0.969,X=-0.336 Y=0.899
X=-85.020 Y=-4.070 Z=67.198,X=-0.236 Y=0.094 Z=0.969,X=-0.347 Y=0.879
X=-87.877 Y=19.432 Z=59.988,X=-0.606 Y=0.402 Z=0.685,X=-0.353 Y=0.910
X=-74.733 Y=35.449 Z=59.988,X=-0.512 Y=0.512 Z=0.685,X=-0.336 Y=0.931
X=-65.070 Y=25.786 Z=67.198,X=-0.181 Y=0.181 Z=0.969,X=-0.322 Y=0.917
X=-58.716 Y=48.593 Z=59.988,X=-0.402 Y=0.606 Z=0.685,X=-0.315 Y=0.948
X=-51.125 Y=37.231 Z=67.198,X=-0.142 Y=0.213 Z=0.969,X=-0.304 Y=0.931
X=-40.443 Y=58.360 Z=59.988,X=-0.276 Y=0.669 Z=0.685,X=-0.292 Y=0.960
X=-35.214 Y=45.736 Z=67.198,X=-0.094 Y=0.236 Z=0.969,X=-0.284 Y=0.942
X=-17.950 Y=50.973 Z=67.198,X=-0.047 Y=0.252 Z=0.969,X=-0.262 Y=0.949
X=-21.140 Y=67.011 Z=54.505,X=-0.189 Y=0.953 Z=0.220,X=-0.268 Y=0.976
X=-21.140 Y=67.011 Z=43.312,X=-0.197 Y=0.984 Z=0.000,X=-0.271 Y=0.990
X=-20.616 Y=64.375 Z=59.988,X=-0.142 Y=0.717 Z=0.685,X=-0.266 Y=0.968
X=-0.019 Y=69.091 Z=54.505,X=0.000 Y=0.976 Z=0.220,X=-0.240 Y=0.979
X=-0.019 Y=69.091 Z=43.312,X=0.000 Y=1.000 Z=0.000,X=-0.240 Y=0.992
X=-0.019 Y=66.404 Z=59.988,X=0.000 Y=0.724 Z=0.685,X=-0.240 Y=0.971
X=21.102 Y=67.011 Z=54.505,X=0.189 Y=0.953 Z=0.220,X=-0.212 Y=0.976
X=21.102 Y=67.011 Z=43.312,X=0.197 Y=0.984 Z=0.000,X=-0.209 Y=0.990
X=41.434 Y=60.844 Z=43.312,X=0.386 Y=0.921 Z=0.000,X=-0.179 Y=0.980
X=20.578 Y=64.375 Z=59.988,X=0.142 Y=0.717 Z=0.685,X=-0.213 Y=0.968
X=41.434 Y=60.844 Z=54.505,X=0.370 Y=0.898 Z=0.220,X=-0.185 Y=0.967
X=60.172 Y=50.828 Z=43.312,X=0.559 Y=0.835 Z=0.000,X=-0.152 Y=0.966
X=40.405 Y=58.360 Z=59.988,X=0.276 Y=0.669 Z=0.685,X=-0.188 Y=0.960
X=17.912 Y=50.973 Z=67.198,X=0.047 Y=0.252 Z=0.969,X=-0.217 Y=0.949
X=60.172 Y=50.828 Z=54.505,X=0.543 Y=0.811 Z=0.220,X=-0.160 Y=0.954
X=76.595 Y=37.349 Z=43.312,X=0.709 Y=0.709 Z=0.000,X=-0.128 Y=0.946
X=58.678 Y=48.593 Z=59.988,X=0.402 Y=0.606 Z=0.685,X=-0.164 Y=0.948
X=76.595 Y=37.349 Z=54.505,X=0.693 Y=0.693 Z=0.220,X=-0.138 Y=0.936
X=90.074 Y=20.926 Z=43.312,X=0.835 Y=0.559 Z=0.000,X=-0.108 Y=0.922
X=74.695 Y=35.449 Z=59.988,X=0.512 Y=0.512 Z=0.685,X=-0.143 Y=0.931
X=90.074 Y=20.926 Z=54.505,X=0.811 Y=0.543 Z=0.220,X=-0.120 Y=0.915
X=100.090 Y=2.188 Z=43.312,X=0.921 Y=0.386 Z=0.000,X=-0.094 Y=0.895
X=51.087 Y=37.231 Z=67.198,X=0.142 Y=0.213 Z=0.969,X=-0.175 Y=0.931
X=100.090 Y=2.188 Z=54.505,X=0.898 Y=0.370 Z=0.220,X=-0.107 Y=0.890
X=106.257 Y=-18.144 Z=43.312,X=0.984 Y=0.197 Z=0.000,X=-0.085 Y=0.865
X=35.176 Y=45.736 Z=67.198,X=0.094 Y=0.236 Z=0.969,X=-0.195 Y=0.942
X=106.257 Y=-18.144 Z=54.505,X=0.953 Y=0.189 Z=0.220,X=-0.099 Y=0.863
X=108.340 Y=-39.288 Z=43.312,X=1.000 Y=0.000 Z=0.000,X=-0.082 Y=0.834
X=87.839 Y=19.432 Z=59.988,X=0.606 Y=0.402 Z=0.685,X=-0.126 Y=0.910
X=65.032 Y=25.786 Z=67.198,X=0.181 Y=0.181 Z=0.969,X=-0.157 Y=0.917
X=76.477 Y=11.841 Z=67.198,X=0.213 Y=0.142 Z=0.969,X=-0.143 Y=0.899
X=97.606 Y=1.159 Z=59.988,X=0.669 Y=0.276 Z=0.685,X=-0.114 Y=0.887
X=84.982 Y=-4.070 Z=67.198,X=0.236 Y=0.094 Z=0.969,X=-0.132 Y=0.879
X=103.621 Y=-18.668 Z=59.988,X=0.717 Y=0.142 Z=0.685,X=-0.106 Y=0.861
X=90.219 Y=-21.334 Z=67.198,X=0.252 Y=0.047 Z=0.969,X=-0.125 Y=0.857
X=84.982 Y=-74.506 Z=67.198,X=0.236 Y=-0.094 Z=0.969,X=-0.132 Y=0.790
X=108.340 Y=-39.288 Z=54.505,X=0.976 Y=0.000 Z=0.220,X=-0.096 Y=0.834
X=106.257 Y=-60.432 Z=43.312,X=0.984 Y=-0.197 Z=0.000,X=-0.085 Y=0.804
X=105.652 Y=-39.288 Z=59.988,X=0.724 Y=0.000 Z=0.685,X=-0.104 Y=0.834
X=91.987 Y=-39.288 Z=67.198,X=0.252 Y=0.000 Z=0.969,X=-0.123 Y=0.834
X=106.257 Y=-60.432 Z=54.505,X=0.953 Y=-0.189 Z=0.220,X=-0.099 Y=0.807
X=100.089 Y=-80.764 Z=43.312,X=0.921 Y=-0.386 Z=0.000,X=-0.094 Y=0.774
X=90.219 Y=-57.242 Z=67.198,X=0.252 Y=-0.047 Z=0.969,X=-0.125 Y=0.812
X=103.621 Y=-59.908 Z=59.988,X=0.717 Y=-0.142 Z=0.685,X=-0.106 Y=0.808
X=97.606 Y=-79.735 Z=59.988,X=0.669 Y=-0.276 Z=0.685,X=-0.114 Y=0.782
X=100.089 Y=-80.764 Z=54.505,X=0.898 Y=-0.370 Z=0.220,X=-0.107 Y=0.779
X=90.074 Y=-99.501 Z=43.312,X=0.835 Y=-0.559 Z=0.000,X=-0.108 Y=0.747
X=87.839 Y=-98.008 Z=59.988,X=0.606 Y=-0.402 Z=0.685,X=-0.126 Y=0.759
X=90.074 Y=-99.501 Z=54.505,X=0.811 Y=-0.543 Z=0.220,X=-0.120 Y=0.754
X=76.595 Y=-115.925 Z=43.312,X=0.709 Y=-0.709 Z=0.000,X=-0.128 Y=0.723
X=76.477 Y=-90.416 Z=67.198,X=0.213 Y=-0.142 Z=0.969,X=-0.143 Y=0.770
X=74.695 Y=-114.025 Z=59.988,X=0.512 Y=-0.512 Z=0.685,X=-0.143 Y=0.738
X=76.595 Y=-115.925 Z=54.505,X=0.693 Y=-0.693 Z=0.220,X=-0.138 Y=0.733
X=60.172 Y=-129.404 Z=43.312,X=0.559 Y=-0.835 Z=0.000,X=-0.152 Y=0.703
X=65.032 Y=-104.362 Z=67.198,X=0.181 Y=-0.181 Z=0.969,X=-0.157 Y=0.752
X=60.172 Y=-129.404 Z=54.505,X=0.543 Y=-0.811 Z=0.220,X=-0.160 Y=0.715
X=41.434 Y=-139.419 Z=43.312,X=0.386 Y=-0.921 Z=0.000,X=-0.179 Y=0.688
X=58.678 Y=-127.169 Z=59.988,X=0.402 Y=-0.606 Z=0.685,X=-0.164 Y=0.721
X=51.086 Y=-115.807 Z=67.198,X=0.142 Y=-0.213 Z=0.969,X=-0.175 Y=0.738
X=41.434 Y=-139.419 Z=54.505,X=0.370 Y=-0.898 Z=0.220,X=-0.185 Y=0.702
X=21.102 Y=-145.587 Z=43.312,X=0.197 Y=-0.984 Z=0.000,X=-0.209 Y=0.680
X=35.176 Y=-124.312 Z=67.198,X=0.094 Y=-0.236 Z=0.969,X=-0.195 Y=0.727
X=40.405 Y=-136.936 Z=59.988,X=0.276 Y=-0.669 Z=0.685,X=-0.188 Y=0.708
X=21.102 Y=-145.587 Z=54.505,X=0.189 Y=-0.953 Z=0.220,X=-0.212 Y=0.693
X=-0.019 Y=-147.667 Z=43.312,X=0.000 Y=-1.000 Z=0.000,X=-0.240 Y=0.676
X=-0.019 Y=52.739 Z=67.198,X=0.000 Y=0.252 Z=0.969,X=-0.240 Y=0.951
X=-0.019 Y=-131.314 Z=67.198,X=0.000 Y=-0.252 Z=0.969,X=-0.240 Y=0.718
X=17.912 Y=-129.548 Z=67.198,X=0.047 Y=-0.252 Z=0.969,X=-0.217 Y=0.720
X=20.578 Y=-142.951 Z=59.988,X=0.142 Y=-0.717 Z=0.685,X=-0.213 Y=0.701
X=-0.019 Y=-144.979 Z=59.988,X=0.000 Y=-0.724 Z=0.685,X=-0.240 Y=0.698
X=-0.019 Y=-147.667 Z=54.505,X=0.000 Y=-0.976 Z=0.220,X=-0.240 Y=0.690
X=-17.950 Y=-129.548 Z=67.198,X=-0.047 Y=-0.252 Z=0.969,X=-0.262 Y=0.720
X=-20.616 Y=-142.951 Z=59.988,X=-0.142 Y=-0.717 Z=0.685,X=-0.266 Y=0.701
X=-21.140 Y=-145.587 Z=54.505,X=-0.189 Y=-0.953 Z=0.220,X=-0.268 Y=0.693
X=-40.443 Y=-136.936 Z=59.988,X=-0.276 Y=-0.669 Z=0.685,X=-0.292 Y=0.708
X=31.968 Y=-43.966 Z=104.153,X=-0.433 Y=-0.449 Z=0.780,X=0.234 Y=0.061
X=31.165 Y=-44.998 Z=101.888,X=-0.803 Y=-0.457 Z=0.378,X=0.230 Y=0.055
X=31.165 Y=-43.422 Z=103.210,X=-0.803 Y=-0.299 Z=0.512,X=0.235 Y=0.060
X=31.165 Y=-41.490 Z=103.914,X=-0.803 Y=-0.102 Z=0.583,X=0.238 Y=0.066
X=31.968 Y=-45.832 Z=102.588,X=-0.433 Y=-0.693 Z=0.583,X=0.229 Y=0.056
X=31.165 Y=-46.026 Z=100.107,X=-0.803 Y=-0.559 Z=0.205,X=0.223 Y=0.052
X=31.968 Y=-41.679 Z=104.986,X=-0.433 Y=-0.157 Z=0.890,X=0.237 Y=0.066
X=31.165 Y=-39.433 Z=103.914,X=-0.803 Y=0.102 Z=0.583,X=0.239 Y=0.073
X=31.968 Y=-47.049 Z=100.479,X=-0.433 Y=-0.850 Z=0.307,X=0.223 Y=0.054
X=31.165 Y=-46.383 Z=98.082,X=-0.803 Y=-0.591 Z=0.000,X=0.216 Y=0.052
X=31.968 Y=-39.244 Z=104.986,X=-0.433 Y=0.157 Z=0.890,X=0.238 Y=0.073
X=31.165 Y=-37.500 Z=103.210,X=-0.803 Y=0.299 Z=0.512,X=0.238 Y=0.080
X=31.968 Y=-47.472 Z=98.082,X=-0.433 Y=-0.906 Z=0.000,X=0.216 Y=0.053
X=31.165 Y=-46.026 Z=96.056,X=-0.803 Y=-0.559 Z=-0.205,X=0.209 Y=0.054
X=31.968 Y=-36.956 Z=104.153,X=-0.433 Y=0.449 Z=0.780,X=0.236 Y=0.079
X=31.165 Y=-35.925 Z=101.888,X=-0.803 Y=0.457 Z=0.378,X=0.234 Y=0.086
X=31.968 Y=-47.049 Z=95.684,X=-0.433 Y=-0.850 Z=-0.307,X=0.210 Y=0.055
X=31.165 Y=-44.998 Z=94.275,X=-0.803 Y=-0.457 Z=-0.378,X=0.204 Y=0.058
X=31.968 Y=-35.091 Z=102.588,X=-0.433 Y=0.693 Z=0.583,X=0.233 Y=0.085
X=31.165 Y=-34.897 Z=100.107,X=-0.803 Y=0.559 Z=0.205,X=0.228 Y=0.090
X=31.968 Y=-45.832 Z=93.575,X=-0.433 Y=-0.693 Z=-0.583,X=0.205 Y=0.059
X=31.165 Y=-43.422 Z=92.953,X=-0.803 Y=-0.299 Z=-0.512,X=0.200 Y=0.064
X=31.968 Y=-33.874 Z=100.479,X=-0.433 Y=0.850 Z=0.307,X=0.227 Y=0.089
X=31.165 Y=-34.540 Z=98.082,X=-0.803 Y=0.591 Z=0.000,X=0.221 Y=0.092
X=31.968 Y=-43.966 Z=92.011,X=-0.433 Y=-0.449 Z=-0.780,X=0.201 Y=0.065
X=31.165 Y=-41.490 Z=92.250,X=-0.803 Y=-0.102 Z=-0.583,X=0.198 Y=0.071
X=31.968 Y=-33.451 Z=98.082,X=-0.433 Y=0.906 Z=0.000,X=0.221 Y=0.091
X=31.165 Y=-34.897 Z=96.056,X=-0.803 Y=0.559 Z=-0.205,X=0.214 Y=0.092
X=31.968 Y=-41.679 Z=91.178,X=-0.433 Y=-0.157 Z=-0.890,X=0.200 Y=0.071
X=31.165 Y=-39.433 Z=92.250,X=-0.803 Y=0.102 Z=-0.583,X=0.199 Y=0.078
X=38.792 Y=-43.966 Z=92.011,X=0.559 Y=-0.417 Z=-0.717,X=0.208 Y=0.069
X=31.968 Y=-39.244 Z=91.178,X=-0.433 Y=0.157 Z=-0.890,X=0.201 Y=0.078
X=38.792 Y=-41.679 Z=91.178,X=0.559 Y=-0.142 Z=-0.819,X=0.208 Y=0.073
X=38.792 Y=-45.832 Z=93.575,X=0.559 Y=-0.638 Z=-0.535,X=0.210 Y=0.065
X=39.462 Y=-42.954 Z=93.765,X=0.984 Y=-0.087 Z=-0.150,X=0.211 Y=0.070
X=38.792 Y=-39.244 Z=91.178,X=0.559 Y=0.142 Z=-0.819,X=0.208 Y=0.076
X=39.462 Y=-41.327 Z=93.173,X=0.984 Y=-0.031 Z=-0.173,X=0.211 Y=0.073
X=31.968 Y=-36.956 Z=92.011,X=-0.433 Y=0.449 Z=-0.780,X=0.204 Y=0.084
X=31.165 Y=-37.500 Z=92.953,X=-0.803 Y=0.299 Z=-0.512,X=0.202 Y=0.085
X=38.792 Y=-36.956 Z=92.011,X=0.559 Y=0.417 Z=-0.717,X=0.210 Y=0.080
X=39.462 Y=-39.596 Z=93.173,X=0.984 Y=0.031 Z=-0.173,X=0.211 Y=0.075
X=39.462 Y=-37.969 Z=93.765,X=0.984 Y=0.087 Z=-0.150,X=0.213 Y=0.077
X=38.792 Y=-35.091 Z=93.576,X=0.559 Y=0.638 Z=-0.535,X=0.214 Y=0.082
X=31.968 Y=-35.091 Z=93.576,X=-0.433 Y=0.693 Z=-0.583,X=0.208 Y=0.088
X=31.165 Y=-35.925 Z=94.275,X=-0.803 Y=0.457 Z=-0.378,X=0.208 Y=0.089
X=39.462 Y=-36.643 Z=94.878,X=0.984 Y=0.134 Z=-0.110,X=0.215 Y=0.079
X=31.968 Y=-33.874 Z=95.684,X=-0.433 Y=0.850 Z=-0.307,X=0.215 Y=0.091
X=38.792 Y=-33.874 Z=95.684,X=0.559 Y=0.780 Z=-0.283,X=0.217 Y=0.083
X=39.462 Y=-35.777 Z=96.377,X=0.984 Y=0.165 Z=-0.063,X=0.218 Y=0.080
X=38.792 Y=-33.451 Z=98.082,X=0.559 Y=0.827 Z=0.000,X=0.221 Y=0.083
X=39.462 Y=-35.477 Z=98.082,X=0.984 Y=0.173 Z=0.000,X=0.220 Y=0.080
X=38.792 Y=-33.874 Z=100.479,X=0.559 Y=0.780 Z=0.283,X=0.224 Y=0.082
X=39.462 Y=-36.643 Z=101.286,X=0.984 Y=0.134 Z=0.110,X=0.225 Y=0.077
X=39.462 Y=-35.777 Z=99.787,X=0.984 Y=0.165 Z=0.063,X=0.223 Y=0.079
X=38.792 Y=-35.091 Z=102.588,X=0.559 Y=0.638 Z=0.535,X=0.227 Y=0.079
X=38.792 Y=-36.956 Z=104.153,X=0.559 Y=0.417 Z=0.717,X=0.229 Y=0.076
X=39.462 Y=-37.969 Z=102.399,X=0.984 Y=0.087 Z=0.150,X=0.226 Y=0.075
X=39.462 Y=-39.596 Z=102.991,X=0.984 Y=0.031 Z=0.173,X=0.226 Y=0.072
X=38.792 Y=-39.244 Z=104.986,X=0.559 Y=0.142 Z=0.819,X=0.230 Y=0.072
X=39.462 Y=-42.954 Z=102.399,X=0.984 Y=-0.087 Z=0.150,X=0.224 Y=0.067
X=39.462 Y=-41.327 Z=102.991,X=0.984 Y=-0.031 Z=0.173,X=0.226 Y=0.069
X=38.792 Y=-41.679 Z=104.986,X=0.559 Y=-0.142 Z=0.819,X=0.229 Y=0.068
X=38.792 Y=-43.966 Z=104.153,X=0.559 Y=-0.417 Z=0.717,X=0.227 Y=0.065
X=38.792 Y=-45.832 Z=102.588,X=0.559 Y=-0.638 Z=0.535,X=0.224 Y=0.062
X=39.462 Y=-44.280 Z=101.286,X=0.984 Y=-0.134 Z=0.110,X=0.222 Y=0.065
X=38.792 Y=-47.049 Z=100.479,X=0.559 Y=-0.780 Z=0.283,X=0.220 Y=0.061
X=39.462 Y=-45.145 Z=99.787,X=0.984 Y=-0.165 Z=0.063,X=0.220 Y=0.064
X=38.792 Y=-47.472 Z=98.082,X=0.559 Y=-0.827 Z=0.000,X=0.216 Y=0.061
X=39.462 Y=-45.446 Z=98.082,X=0.984 Y=-0.173 Z=0.000,X=0.217 Y=0.065
X=39.462 Y=-45.145 Z=96.377,X=0.984 Y=-0.165 Z=-0.063,X=0.214 Y=0.066
X=38.792 Y=-47.049 Z=95.684,X=0.559 Y=-0.780 Z=-0.283,X=0.213 Y=0.063
X=39.462 Y=-44.280 Z=94.878,X=0.984 Y=-0.134 Z=-0.110,X=0.213 Y=0.067
X=-31.165 Y=-44.998 Z=101.888,X=0.803 Y=-0.457 Z=0.378,X=0.230 Y=0.055
X=-31.968 Y=-43.966 Z=104.153,X=0.433 Y=-0.449 Z=0.780,X=0.234 Y=0.061
X=-31.165 Y=-43.422 Z=103.210,X=0.803 Y=-0.299 Z=0.512,X=0.235 Y=0.060
X=-31.165 Y=-41.490 Z=103.914,X=0.803 Y=-0.102 Z=0.583,X=0.238 Y=0.066
X=-31.968 Y=-45.832 Z=102.588,X=0.433 Y=-0.693 Z=0.583,X=0.229 Y=0.056
X=-31.165 Y=-46.026 Z=100.107,X=0.803 Y=-0.559 Z=0.205,X=0.223 Y=0.052
X=-31.968 Y=-41.679 Z=104.986,X=0.433 Y=-0.157 Z=0.890,X=0.237 Y=0.066
X=-31.165 Y=-39.433 Z=103.914,X=0.803 Y=0.102 Z=0.583,X=0.239 Y=0.073
X=-31.968 Y=-47.049 Z=100.479,X=0.433 Y=-0.850 Z=0.307,X=0.223 Y=0.054
X=-31.165 Y=-46.383 Z=98.082,X=0.803 Y=-0.591 Z=0.000,X=0.216 Y=0.052
